DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2014-Q2,1228278.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2014-Q3,1248752.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2014-Q4,1252350.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2015-Q1,1273152.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2015-Q2,1330588.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2015-Q3,1303439.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2015-Q4,1312364.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2016-Q1,1292952.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2016-Q2,1313750.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2016-Q3,1333525.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2016-Q4,1371258.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2017-Q1,1411440.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2017-Q2,1461059.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2017-Q3,1434663.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2017-Q4,1468970.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2018-Q1,1488881.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2018-Q2,1516703.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2018-Q3,1551158.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2018-Q4,1586949.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2019-Q1,1577841.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2019-Q2,1624167.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2019-Q3,1591227.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2019-Q4,1654929.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2020-Q1,1598306.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2020-Q2,1244045.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2020-Q3,1410571.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2020-Q4,1489224.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2021-Q1,1541365.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P7,EU27_2020,2021-Q2,1625395.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1995-Q1,318539.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1995-Q2,328254.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1995-Q3,329262.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1995-Q4,335684.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1996-Q1,339656.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1996-Q2,340582.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1996-Q3,342959.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1996-Q4,354336.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1997-Q1,364656.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1997-Q2,373847.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1997-Q3,387946.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1997-Q4,397597.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1998-Q1,408898.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1998-Q2,409437.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1998-Q3,407942.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1998-Q4,405638.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1999-Q1,409796.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1999-Q2,423104.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1999-Q3,442634.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,1999-Q4,462412.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2000-Q1,492238.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2000-Q2,518648.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2000-Q3,545081.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2000-Q4,570426.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2001-Q1,549327.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2001-Q2,549109.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2001-Q3,536222.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2001-Q4,519611.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2002-Q1,522112.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2002-Q2,530555.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2002-Q3,528878.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2002-Q4,539471.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2003-Q1,544082.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2003-Q2,533015.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2003-Q3,533411.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2003-Q4,552440.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2004-Q1,559337.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2004-Q2,592529.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2004-Q3,607855.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2004-Q4,620903.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2005-Q1,621374.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2005-Q2,646392.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2005-Q3,672501.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2005-Q4,701388.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2006-Q1,730309.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2006-Q2,750531.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2006-Q3,763269.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2006-Q4,784811.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2007-Q1,799143.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2007-Q2,814533.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2007-Q3,833098.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2007-Q4,848915.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2008-Q1,879176.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2008-Q2,886253.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2008-Q3,899245.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2008-Q4,804056.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2009-Q1,689034.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2009-Q2,660337.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2009-Q3,688485.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2009-Q4,707992.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2010-Q1,747192.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2010-Q2,810608.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2010-Q3,832014.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2010-Q4,857305.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2011-Q1,906605.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2011-Q2,917081.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2011-Q3,917388.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2011-Q4,907772.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2012-Q1,924355.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2012-Q2,919897.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2012-Q3,919174.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2012-Q4,911180.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2013-Q1,901876.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2013-Q2,898123.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2013-Q3,914410.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2013-Q4,912526.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2014-Q1,916438.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2014-Q2,921296.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2014-Q3,931558.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2014-Q4,931203.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2015-Q1,935812.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2015-Q2,956468.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2015-Q3,954880.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2015-Q4,951068.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2016-Q1,933883.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2016-Q2,949352.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2016-Q3,965396.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2016-Q4,993254.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2017-Q1,1036958.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2017-Q2,1043553.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2017-Q3,1050290.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2017-Q4,1078036.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2018-Q1,1093562.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2018-Q2,1114792.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2018-Q3,1136202.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2018-Q4,1149808.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2019-Q1,1148668.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2019-Q2,1147015.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2019-Q3,1143945.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2019-Q4,1137824.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2020-Q1,1102072.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2020-Q2,893463.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2020-Q3,1047970.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2020-Q4,1093064.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2021-Q1,1151865.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P71,EU27_2020,2021-Q2,1221411.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1995-Q1,92542.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1995-Q2,92440.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1995-Q3,94639.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1995-Q4,95902.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1996-Q1,97461.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1996-Q2,98532.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1996-Q3,100030.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1996-Q4,103333.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1997-Q1,104798.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1997-Q2,108538.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1997-Q3,111794.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1997-Q4,113866.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1998-Q1,116451.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1998-Q2,118332.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1998-Q3,120822.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1998-Q4,122688.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1999-Q1,124451.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1999-Q2,128930.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1999-Q3,133334.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,1999-Q4,138984.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2000-Q1,145087.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2000-Q2,151739.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2000-Q3,156598.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2000-Q4,165539.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2001-Q1,163778.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2001-Q2,167293.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2001-Q3,166721.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2001-Q4,167812.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2002-Q1,168487.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2002-Q2,169376.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2002-Q3,167638.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2002-Q4,169788.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2003-Q1,169615.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2003-Q2,167633.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2003-Q3,171795.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2003-Q4,171440.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2004-Q1,172478.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2004-Q2,177806.0,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2004-Q3,180117.4,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2004-Q4,183154.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2005-Q1,187142.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2005-Q2,192369.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2005-Q3,198614.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2005-Q4,200961.9,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2006-Q1,207652.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2006-Q2,210512.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2006-Q3,213526.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2006-Q4,221717.2,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2007-Q1,224117.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2007-Q2,228828.5,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2007-Q3,236925.8,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2007-Q4,250388.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2008-Q1,245013.7,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2008-Q2,250148.6,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2008-Q3,249214.3,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2008-Q4,243170.1,
ESTAT:NAMQ_10_GDP(1.0),11/11/21 11:00:00,Q,CP_MEUR,SCA,P72,EU27_2020,2009-Q1,231068.2,
